96275,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,1,1,1,1,1,1,1,1,1,10 Seconds (10746) ms
96275,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,1,1,1,1,1,1,1,1,1,24 Seconds (24205) ms
96275,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,1,1,1,1,1,1,1,1,1,1 Minutes (27962) ms
170001,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,1,1,10 Seconds (10074) ms
170001,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,1,0,0,1,0,1,16 Seconds (16069) ms
170001,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,1,0,0,0,1,54 Seconds (54990) ms
73748,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,1,1,1,1,1,1,1,1,42 Seconds (42467) ms
73748,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,1,1,1,1,1,1,1,1,1 Minutes (38336) ms
73748,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,1,1,1,1,1,1,1,1,2 Minutes (46568) ms
129046,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,1,1,1,12 Seconds (12242) ms
129046,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,0,1,11 Seconds (11260) ms
129046,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,1,0,1,12 Seconds (12655) ms
161816,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,1,0,1,1,53 Seconds (53076) ms
161816,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,1,0,1,1,1,21 Seconds (21213) ms
161816,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,1,1,1,14 Seconds (14132) ms
96282,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,1,1,1,1,1,1,22 Seconds (22222) ms
96282,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,1,1,1,1,1,1,9 Seconds (9944) ms
96282,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,1,1,1,1,1,1,12 Seconds (12715) ms
30749,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,1,1,31 Seconds (31080) ms
30749,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,1,0,0,1,19 Seconds (19285) ms
30749,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,0,0,1,40 Seconds (40735) ms
51230,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,1,1,1,1,1,1,9 Seconds (9609) ms
51230,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,1,1,1,1,1,1,6 Seconds (6979) ms
51230,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,1,1,1,1,1,1,22 Seconds (22650) ms
116770,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,1,1,1,1,1,1,1,1,10 Seconds (10283) ms
116770,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,1,1,1,1,1,1,1,1,9 Seconds (9116) ms
116770,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,1,1,1,1,1,1,1,1,8 Seconds (8500) ms
157729,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,1,0,0,1,1,1,27 Seconds (27388) ms
157729,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,1,1,1,1,1,1,1,1,45 Seconds (45717) ms
157729,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,1,1,1,1,1,1,1,1,11 Seconds (11447) ms
131110,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,1,1,1,1,1,1,1,1,1,43 Seconds (43066) ms
131110,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,1,1,1,1,1,1,1,1,1,15 Seconds (15049) ms
131110,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,1,1,1,1,1,1,1,1,1,11 Seconds (11692) ms
28710,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,1,0,0,1,48 Seconds (48001) ms
28710,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,1,0,1,17 Seconds (17873) ms
28710,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,1,0,1,1,55 Seconds (55624) ms
86054,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,1,1,1,1,1,1,44 Seconds (44464) ms
86054,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,1,1,1,1,1,1,10 Seconds (10303) ms
86054,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,1,1,1,1,1,1,9 Seconds (9718) ms
14376,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,1,1,1,1,1,1,1,1,1 Minutes (12441) ms
14376,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,1,1,1,1,1,1,1,1,14 Seconds (14612) ms
14376,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,1,1,1,1,1,1,1,1,21 Seconds (21079) ms
124969,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,1,0,0,0,1,30 Seconds (30362) ms
124969,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,1,0,1,1,1 Minutes (16951) ms
124969,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,1,0,0,1,1,3 Minutes (32401) ms
71723,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,1,1,41 Seconds (41921) ms
71723,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,0,1,9 Seconds (9167) ms
71723,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,0,0,1,7 Seconds (7882) ms
26667,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,1,1,1,1,1,1,40 Seconds (40697) ms
26667,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,1,1,1,1,1,1,13 Seconds (13815) ms
26667,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,1,1,1,1,1,1,15 Seconds (15712) ms
34860,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,0,1,27 Seconds (27667) ms
34860,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,1,0,0,1,10 Seconds (10138) ms
34860,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,1,1,1,43 Seconds (43189) ms
151596,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,1,1,1,1,1,1,39 Seconds (39603) ms
151596,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,1,1,1,1,1,1,34 Seconds (34215) ms
151596,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,1,1,1,1,1,1,3 Minutes (55440) ms
41007,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,1,1,1,1,1,1,1,19 Seconds (19442) ms
41007,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,1,1,1,1,1,1,1,9 Seconds (9482) ms
41007,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,1,1,1,1,1,1,1,9 Seconds (9665) ms
116784,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,1,1,1,1,1,1,1,8 Seconds (8425) ms
116784,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,1,1,1,1,1,1,1,12 Seconds (12014) ms
116784,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,1,1,1,1,1,1,1,8 Seconds (8455) ms
6195,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,1,0,0,1,0,1,47 Seconds (47882) ms
6195,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,0,1,16 Seconds (16336) ms
6195,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,1,1,0,0,1,1,42 Seconds (42102) ms
18483,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,1,1,1,1,1,1,1,1,1,29 Seconds (29836) ms
18483,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,1,1,1,1,1,1,1,1,1,26 Seconds (26766) ms
18483,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,1,1,1,1,1,1,1,1,1,11 Seconds (11169) ms
137265,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,1,0,1,1,1,40 Seconds (40231) ms
137265,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,1,0,0,1,1,18 Seconds (18103) ms
137265,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,1,0,1,1,15 Seconds (15834) ms
18484,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,1,1,1,1,1,1,1,45 Seconds (45052) ms
18484,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,1,1,1,1,1,1,1,14 Seconds (14165) ms
18484,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,1,1,1,1,1,1,1,19 Seconds (19510) ms
159799,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,1,1,1,1,1,1,1,1,1,1 Minutes (23825) ms
159799,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,1,1,1,1,1,1,1,1,1,12 Seconds (12707) ms
159799,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,1,1,1,1,1,1,1,1,1,9 Seconds (9619) ms
61498,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,1,1,47 Seconds (47385) ms
61498,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,1,1,11 Seconds (11688) ms
61498,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,1,0,1,9 Seconds (9873) ms
102458,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,1,0,1,26 Seconds (26013) ms
102458,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,1,0,0,1,11 Seconds (11622) ms
102458,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,1,1,1,23 Seconds (23182) ms
49213,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,1,1,1,1,1,1,38 Seconds (38317) ms
49213,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,1,1,1,1,1,1,11 Seconds (11930) ms
49213,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,1,1,1,1,1,1,8 Seconds (8336) ms
110654,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,1,1,1,1,1,1,1,1,1,17 Seconds (17410) ms
110654,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,1,1,1,1,1,1,1,1,1,10 Seconds (10120) ms
110654,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,1,1,1,1,1,1,1,1,1,9 Seconds (9419) ms
92224,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,1,1,1,1,1,1,1,1,1,47 Seconds (47658) ms
92224,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,1,1,1,1,1,1,1,1,1,1 Minutes (10100) ms
92224,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,1,1,1,1,1,1,1,1,1,3 Minutes (32255) ms
92227,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,1,1,1,1,1,1,1,1,9 Seconds (9436) ms
92227,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,1,1,1,1,1,1,1,1,9 Seconds (9901) ms
92227,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,1,1,1,1,1,1,1,1,10 Seconds (10977) ms
131136,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,1,0,1,38 Seconds (38759) ms
131136,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,1,0,1,1,9 Seconds (9549) ms
131136,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,1,0,1,0,1,20 Seconds (20202) ms
36932,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,1,1,1,1,1,1,1,1,1,15 Seconds (15984) ms
36932,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,1,1,1,1,1,1,1,1,1,12 Seconds (12820) ms
36932,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,1,1,1,1,1,1,1,1,1,37 Seconds (37688) ms
112709,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,1,1,31 Seconds (31264) ms
112709,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,0,1,14 Seconds (14922) ms
112709,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,1,0,1,21 Seconds (21092) ms
106564,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,1,1,1,1,1,1,1,1,1,1 Minutes (1729) ms
106564,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,1,1,1,1,1,1,1,1,1,15 Seconds (15694) ms
106564,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,1,1,1,1,1,1,1,1,1,18 Seconds (18332) ms
10312,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,1,1,1,1,1,43 Seconds (43711) ms
10312,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,0,1,11 Seconds (11109) ms
10312,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,1,0,1,1,31 Seconds (31563) ms
28744,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,0,1,56 Seconds (56418) ms
28744,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,0,1,11 Seconds (11643) ms
28744,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,0,1,1,10 Seconds (10984) ms
71756,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,1,1,1,1,1,1,1,22 Seconds (22716) ms
71756,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,1,1,1,1,1,1,1,11 Seconds (11125) ms
71756,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,1,1,1,1,1,1,1,36 Seconds (36978) ms
20559,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,1,0,0,0,27 Seconds (27494) ms
20559,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,1,1,1,1,1,1,1,1,18 Seconds (18345) ms
20559,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,1,1,1,1,1,1,1,1,19 Seconds (19369) ms
75856,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,1,0,0,1,18 Seconds (18239) ms
75856,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,0,1,31 Seconds (31705) ms
75856,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,1,0,1,1,22 Seconds (22531) ms
82002,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,1,1,1,16 Seconds (16773) ms
82002,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,1,0,1,44 Seconds (44231) ms
82002,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,0,0,1,1 Minutes (53173) ms
153681,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,1,1,37 Seconds (37823) ms
153681,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,0,1,10 Seconds (10494) ms
153681,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,1,0,1,14 Seconds (14768) ms
55380,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,1,0,0,1,30 Seconds (30135) ms
55380,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,1,1,23 Seconds (23048) ms
55380,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,1,1,0,1,1,10 Seconds (10543) ms
92245,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,0,1,24 Seconds (24201) ms
92245,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,0,1,12 Seconds (12819) ms
92245,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,0,1,1,36 Seconds (36076) ms
127061,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,0,1,42 Seconds (42032) ms
127061,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,1,0,1,16 Seconds (16801) ms
127061,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,1,1,1,1,21 Seconds (21717) ms
57429,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,0,1,19 Seconds (19242) ms
57429,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,1,1,55 Seconds (55960) ms
57429,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,1,0,0,1,12 Seconds (12342) ms
32857,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,1,1,1,1,1,1,1,58 Seconds (58036) ms
32857,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,1,1,1,1,1,1,1,14 Seconds (14052) ms
32857,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,1,1,1,1,1,1,1,13 Seconds (13492) ms
125016,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,1,0,1,1,13 Seconds (13994) ms
125016,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,1,1,1,6 Seconds (6932) ms
125016,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,0,0,1,20 Seconds (20742) ms
20571,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,1,1,1,1,1,1,1,1,38 Seconds (38945) ms
20571,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,1,1,1,1,1,1,1,1,18 Seconds (18515) ms
20571,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,1,1,1,1,1,1,1,1,1 Minutes (15953) ms
92250,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,0,0,0,1,1,32 Seconds (32277) ms
92250,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,1,1,10 Seconds (10563) ms
92250,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,0,0,1,10 Seconds (10978) ms
88157,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,1,1,0,1,1,19 Seconds (19620) ms
88157,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,0,0,0,0,1,10 Seconds (10986) ms
88157,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,1,0,1,0,1,29 Seconds (29728) ms
96349,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,1,1,1,1,1,1,1,1,1,45 Seconds (45608) ms
96349,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,1,1,1,1,1,1,1,1,1,10 Seconds (10939) ms
96349,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,1,1,1,1,1,1,1,1,1,14 Seconds (14663) ms
147550,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,1,1,1,1,1,1,30 Seconds (30734) ms
147550,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,1,1,1,1,1,1,1 Minutes (9302) ms
147550,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,1,1,1,1,1,1,2 Minutes (15963) ms
26717,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,0,1,1,0,0,1,22 Seconds (22126) ms
26717,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,0,1,0,0,0,1,1 Minutes (58692) ms
26717,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,0,0,0,1,1,1,3 Minutes (28436) ms
122972,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_RANDOM,0,0,0,1,1,1,1,1,1,37 Seconds (37978) ms
122972,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_TU,0,0,0,1,1,1,1,1,1,13 Seconds (13428) ms
122972,LDSD_LOD,20,100,CNN_REDUCTION_STRATEGY_NONE,0,0,0,1,1,1,1,1,1,18 Seconds (18071) ms
